ID,azure,aqua,orange,beige,green,antiquewhite,bisque,blue,pink,blanchedalmond,black
12461,0,0.18182,0,0.27273,0.63636,1,0.09091,0.81818,0.63636,0,0
4329,0,0,0,0,0.19565,1,0,0.30435,0.30435,0.04348,0
5493,0,0,0,0,0.17857,1,0,0.16071,0.33929,0.01786,0
28983,0,0.03704,0.03704,0.07407,0.14815,1,0,0.25926,0.14815,0,0
15718,0,0.08333,0,0.04167,0.45833,1,0.29167,0.16667,0.41667,0.08333,0
491,0.07792,0.31169,0.02597,0.05195,0,1,0,0,0.12987,0,0
19342,0,0,0,0,0.10345,1,0,0.18103,0,0,0
31757,0,0.02703,0.02703,0.02703,0.10811,1,0,0.21622,0.27027,0,0
10537,0,0.04348,0,0.08696,0.34783,1,0.21739,0.3913,0.34783,0,0
3780,0,0,0,0,0.29268,1,0,0.34146,0.36585,0,0
5394,0,0,0,0,0.19608,1,0,0.2549,0.19608,0,0
4251,0,0,0,0,0.21429,1,0,0.28571,0.45238,0.02381,0
12493,0,0,0,0.3,0.3,1,0.1,0.2,0.4,0,0
16378,0,0.09524,0.04762,0.09524,0.28571,1,0.28571,0.14286,0.42857,0.04762,0
12310,0,0.06667,0,0.13333,0.33333,1,0.33333,0.33333,0.53333,0.06667,0
4828,0,0,0,0,1,1,0,1,0.57143,0,0
8571,0,0,0,0,0.19231,1,0,0.19231,0.11538,0,0
731,0.03175,0.2381,0,0.07937,0,1,0,0,0.19048,0,0
12623,0,0.38889,0,0.11111,0.5,1,0.33333,0.38889,0.44444,0,0
17302,0.21053,0.17544,0,0,0,1,0,0,0.03509,0,0
12566,0,0.1,0.175,0.175,0.275,1,0.25,0.175,0.3,0,0
18642,0,0,0,0,0.10959,1,0,0.32877,0.0137,0,0
