ID,azure,aqua,orange,beige,green,antiquewhite,bisque,blue,pink,blanchedalmond,black
25711,0,0,0,0.14754,0.13115,1,0,0,0.13115,0.11475,0
5734,0,0,0,0,0.40625,1,0,0.34375,0.3125,0.03125,0
3645,0,0,0,0,0.32258,1,0,0.32258,0.32258,0,0
11277,0,0.33333,0,0.33333,0.66667,1,0.33333,0.33333,0.5,0.16667,0
25931,0,0.03125,0,0.15625,0.1875,1,0.125,0,0.25,0.21875,0
3028,0,0,0,0,0.36207,1,0,0.32759,0.2931,0,0
11441,0,0,0,0.11111,0.22222,1,0.33333,0.33333,0.22222,0,0
24116,0,0,0,0.25806,0.19355,1,0.09677,0,0.22581,0.16129,0
13889,0.21429,0.35714,0,0.07143,0,1,0,0,0.07143,0,0
25922,0,0.03333,0,0.2,0.16667,1,0.13333,0,0.23333,0.3,0
14966,0,0.375,0.1875,0.125,0.125,1,0.375,0.25,0.375,0,0
18757,0,0,0,0,0.05941,1,0,0.16832,0.0099,0,0
11437,0,0.2,0.13333,0.13333,0.26667,1,0.26667,0.13333,0.33333,0,0
3343,0,0,0,0,0.19048,1,0,0.35714,0.45238,0,0
13895,0.04167,0.14583,0,0.02083,0.0625,1,0.04167,0,0.0625,0,0
